Name	Key	Frames	X	Y	Size
1f36b	[6m]	1	0.4921875	0.1230469	0.01757813
1f36c	[6n]	1	0.5097656	0.1230469	0.01757813
1f36d	[6o]	1	0.5273438	0.1230469	0.01757813
1f36e	[6p]	1	0.5449219	0.1230469	0.01757813
1f36f	[6q]	1	0.5625	0.1230469	0.01757813
1f370	[6r]	1	0.5800781	0.1230469	0.01757813
1f371	[6s]	1	0.5976563	0.1230469	0.01757813
1f372	[6t]	1	0.6152344	0.1230469	0.01757813
1f373	[6u]	1	0.6328125	0.1230469	0.01757813
1f374	[6v]	1	0.6503906	0.1230469	0.01757813
1f375	[6w]	1	0.6679688	0.1230469	0.01757813
1f376	[6x]	1	0.6855469	0.1230469	0.01757813
1f377	[6y]	1	0.703125	0.1230469	0.01757813
1f378	[6z]	1	0.7207031	0.1230469	0.01757813
1f379	[70]	1	0.7382813	0.1230469	0.01757813
1f37a	[71]	1	0.7558594	0.1230469	0.01757813
1f37b	[72]	1	0.7734375	0.1230469	0.01757813
1f37c	[73]	1	0.7910156	0.1230469	0.01757813
1f37d	[74]	1	0.8085938	0.1230469	0.01757813
1f37e	[75]	1	0.8261719	0.1230469	0.01757813
1f37f	[76]	1	0.84375	0.1230469	0.01757813
1f380	[77]	1	0.8613281	0.1230469	0.01757813
1f381	[78]	1	0.8789063	0.1230469	0.01757813
1f382	[79]	1	0.8964844	0.1230469	0.01757813
1f383	[7A]	1	0.9140625	0.1230469	0.01757813
1f384	[7B]	1	0.9316406	0.1230469	0.01757813
1f385-1f3fb	[7C]	1	0.9492188	0.1230469	0.01757813
1f385-1f3fc	[7D]	1	0.9667969	0.1230469	0.01757813
1f385-1f3fd	[7E]	1	0	0.140625	0.01757813
1f385-1f3fe	[7F]	1	0.01757813	0.140625	0.01757813
1f385-1f3ff	[7G]	1	0.03515625	0.140625	0.01757813
1f385	[7H]	1	0.05273438	0.140625	0.01757813
1f386	[7I]	1	0.0703125	0.140625	0.01757813
1f387	[7J]	1	0.08789063	0.140625	0.01757813
1f388	[7K]	1	0.1054688	0.140625	0.01757813
1f389	[7L]	1	0.1230469	0.140625	0.01757813
1f38a	[7M]	1	0.140625	0.140625	0.01757813
1f38b	[7N]	1	0.1582031	0.140625	0.01757813
1f38c	[7O]	1	0.1757813	0.140625	0.01757813
1f38d	[7P]	1	0.1933594	0.140625	0.01757813
1f38e	[7Q]	1	0.2109375	0.140625	0.01757813
1f38f	[7R]	1	0.2285156	0.140625	0.01757813
1f390	[7S]	1	0.2460938	0.140625	0.01757813
1f391	[7T]	1	0.2636719	0.140625	0.01757813
1f392	[7U]	1	0.28125	0.140625	0.01757813
1f393	[7V]	1	0.2988281	0.140625	0.01757813
1f396	[7W]	1	0.3164063	0.140625	0.01757813
1f397	[7X]	1	0.3339844	0.140625	0.01757813
1f399	[7Y]	1	0.3515625	0.140625	0.01757813
1f39a	[7Z]	1	0.3691406	0.140625	0.01757813
1f39b	[7a]	1	0.3867188	0.140625	0.01757813
1f39e	[7b]	1	0.4042969	0.140625	0.01757813
1f39f	[7c]	1	0.421875	0.140625	0.01757813
1f3a0	[7d]	1	0.4394531	0.140625	0.01757813
1f3a1	[7e]	1	0.4570313	0.140625	0.01757813
1f3a2	[7f]	1	0.4746094	0.140625	0.01757813
1f3a3	[7g]	1	0.4921875	0.140625	0.01757813
1f3a4	[7h]	1	0.5097656	0.140625	0.01757813
1f3a5	[7i]	1	0.5273438	0.140625	0.01757813
1f3a6	[7j]	1	0.5449219	0.140625	0.01757813
1f3a7	[7k]	1	0.5625	0.140625	0.01757813
1f3a8	[7l]	1	0.5800781	0.140625	0.01757813
1f3a9	[7m]	1	0.5976563	0.140625	0.01757813
1f3aa	[7n]	1	0.6152344	0.140625	0.01757813
1f3ab	[7o]	1	0.6328125	0.140625	0.01757813
1f3ac	[7p]	1	0.6503906	0.140625	0.01757813
1f3ad	[7q]	1	0.6679688	0.140625	0.01757813
1f3ae	[7r]	1	0.6855469	0.140625	0.01757813
1f3af	[7s]	1	0.703125	0.140625	0.01757813
1f3b0	[7t]	1	0.7207031	0.140625	0.01757813
1f3b1	[7u]	1	0.7382813	0.140625	0.01757813
1f3b2	[7v]	1	0.7558594	0.140625	0.01757813
1f3b3	[7w]	1	0.7734375	0.140625	0.01757813
1f3b4	[7x]	1	0.7910156	0.140625	0.01757813
1f3b5	[7y]	1	0.8085938	0.140625	0.01757813
1f3b6	[7z]	1	0.8261719	0.140625	0.01757813
1f3b7	[80]	1	0.84375	0.140625	0.01757813
1f3b8	[81]	1	0.8613281	0.140625	0.01757813
1f3b9	[82]	1	0.8789063	0.140625	0.01757813
1f3ba	[83]	1	0.8964844	0.140625	0.01757813
1f3bb	[84]	1	0.9140625	0.140625	0.01757813
1f3bc	[85]	1	0.9316406	0.140625	0.01757813
1f3bd	[86]	1	0.9492188	0.140625	0.01757813
1f3be	[87]	1	0.9667969	0.140625	0.01757813
1f3bf	[88]	1	0	0.1582031	0.01757813
1f3c0	[89]	1	0.01757813	0.1582031	0.01757813
1f3c1	[8A]	1	0.03515625	0.1582031	0.01757813
1f3c2-1f3fb	[8B]	1	0.05273438	0.1582031	0.01757813
1f3c2-1f3fc	[8C]	1	0.0703125	0.1582031	0.01757813
1f3c2-1f3fd	[8D]	1	0.08789063	0.1582031	0.01757813
1f3c2-1f3fe	[8E]	1	0.1054688	0.1582031	0.01757813
1f3c2-1f3ff	[8F]	1	0.1230469	0.1582031	0.01757813
1f3c2	[8G]	1	0.140625	0.1582031	0.01757813
1f3c3-1f3fb	[8H]	1	0.1582031	0.1582031	0.01757813
1f3c3-1f3fc	[8I]	1	0.1757813	0.1582031	0.01757813
1f3c3-1f3fd	[8J]	1	0.1933594	0.1582031	0.01757813
1f3c3-1f3fe	[8K]	1	0.2109375	0.1582031	0.01757813
1f3c3-1f3ff	[8L]	1	0.2285156	0.1582031	0.01757813
1f3c3	[8M]	1	0.2460938	0.1582031	0.01757813
1f3c4-1f3fb	[8N]	1	0.2636719	0.1582031	0.01757813
1f3c4-1f3fc	[8O]	1	0.28125	0.1582031	0.01757813
1f3c4-1f3fd	[8P]	1	0.2988281	0.1582031	0.01757813
1f3c4-1f3fe	[8Q]	1	0.3164063	0.1582031	0.01757813
1f3c4-1f3ff	[8R]	1	0.3339844	0.1582031	0.01757813
1f3c4	[8S]	1	0.3515625	0.1582031	0.01757813
1f3c5	[8T]	1	0.3691406	0.1582031	0.01757813
1f3c6	[8U]	1	0.3867188	0.1582031	0.01757813
1f3c7-1f3fb	[8V]	1	0.4042969	0.1582031	0.01757813
1f3c7-1f3fc	[8W]	1	0.421875	0.1582031	0.01757813
1f3c7-1f3fd	[8X]	1	0.4394531	0.1582031	0.01757813
1f3c7-1f3fe	[8Y]	1	0.4570313	0.1582031	0.01757813
1f3c7-1f3ff	[8Z]	1	0.4746094	0.1582031	0.01757813
1f3c7	[8a]	1	0.4921875	0.1582031	0.01757813
1f3c8	[8b]	1	0.5097656	0.1582031	0.01757813
1f3c9	[8c]	1	0.5273438	0.1582031	0.01757813
1f3ca-1f3fb	[8d]	1	0.5449219	0.1582031	0.01757813
1f3ca-1f3fc	[8e]	1	0.5625	0.1582031	0.01757813
1f3ca-1f3fd	[8f]	1	0.5800781	0.1582031	0.01757813
1f3ca-1f3fe	[8g]	1	0.5976563	0.1582031	0.01757813
1f3ca-1f3ff	[8h]	1	0.6152344	0.1582031	0.01757813
1f3ca	[8i]	1	0.6328125	0.1582031	0.01757813
1f3cb-1f3fb	[8j]	1	0.6503906	0.1582031	0.01757813
1f3cb-1f3fc	[8k]	1	0.6679688	0.1582031	0.01757813
1f3cb-1f3fd	[8l]	1	0.6855469	0.1582031	0.01757813
1f3cb-1f3fe	[8m]	1	0.703125	0.1582031	0.01757813
1f3cb-1f3ff	[8n]	1	0.7207031	0.1582031	0.01757813
1f3cb	[8o]	1	0.7382813	0.1582031	0.01757813
1f3cc	[8p]	1	0.7558594	0.1582031	0.01757813
1f3cd	[8q]	1	0.7734375	0.1582031	0.01757813
1f3ce	[8r]	1	0.7910156	0.1582031	0.01757813
1f3cf	[8s]	1	0.8085938	0.1582031	0.01757813
1f3d0	[8t]	1	0.8261719	0.1582031	0.01757813
1f3d1	[8u]	1	0.84375	0.1582031	0.01757813
1f3d2	[8v]	1	0.8613281	0.1582031	0.01757813
1f3d3	[8w]	1	0.8789063	0.1582031	0.01757813
1f3d4	[8x]	1	0.8964844	0.1582031	0.01757813
1f3d5	[8y]	1	0.9140625	0.1582031	0.01757813
1f3d6	[8z]	1	0.9316406	0.1582031	0.01757813
1f3d7	[90]	1	0.9492188	0.1582031	0.01757813
1f3d8	[91]	1	0.9667969	0.1582031	0.01757813
1f3d9	[92]	1	0	0.1757813	0.01757813
1f3da	[93]	1	0.01757813	0.1757813	0.01757813
1f3db	[94]	1	0.03515625	0.1757813	0.01757813
1f3dc	[95]	1	0.05273438	0.1757813	0.01757813
1f3dd	[96]	1	0.0703125	0.1757813	0.01757813
1f3de	[97]	1	0.08789063	0.1757813	0.01757813
1f3df	[98]	1	0.1054688	0.1757813	0.01757813
1f3e0	[99]	1	0.1230469	0.1757813	0.01757813
1f3e1	[9A]	1	0.140625	0.1757813	0.01757813
1f3e2	[9B]	1	0.1582031	0.1757813	0.01757813
1f3e3	[9C]	1	0.1757813	0.1757813	0.01757813
1f3e4	[9D]	1	0.1933594	0.1757813	0.01757813
1f3e5	[9E]	1	0.2109375	0.1757813	0.01757813
1f3e6	[9F]	1	0.2285156	0.1757813	0.01757813
1f3e7	[9G]	1	0.2460938	0.1757813	0.01757813
1f3e8	[9H]	1	0.2636719	0.1757813	0.01757813
1f3e9	[9I]	1	0.28125	0.1757813	0.01757813
1f3ea	[9J]	1	0.2988281	0.1757813	0.01757813
1f3eb	[9K]	1	0.3164063	0.1757813	0.01757813
1f3ec	[9L]	1	0.3339844	0.1757813	0.01757813
1f3ed	[9M]	1	0.3515625	0.1757813	0.01757813
1f3ee	[9N]	1	0.3691406	0.1757813	0.01757813
1f3ef	[9O]	1	0.3867188	0.1757813	0.01757813
1f3f0	[9P]	1	0.4042969	0.1757813	0.01757813
1f3f3	[9Q]	1	0.421875	0.1757813	0.01757813
1f3f4	[9R]	1	0.4394531	0.1757813	0.01757813
1f3f5	[9S]	1	0.4570313	0.1757813	0.01757813
1f3f7	[9T]	1	0.4746094	0.1757813	0.01757813
1f3f8	[9U]	1	0.4921875	0.1757813	0.01757813
1f3f9	[9V]	1	0.5097656	0.1757813	0.01757813
1f3fa	[9W]	1	0.5273438	0.1757813	0.01757813
1f3fb	[9X]	1	0.5449219	0.1757813	0.01757813
1f3fc	[9Y]	1	0.5625	0.1757813	0.01757813
1f3fd	[9Z]	1	0.5800781	0.1757813	0.01757813
1f3fe	[9a]	1	0.5976563	0.1757813	0.01757813
1f3ff	[9b]	1	0.6152344	0.1757813	0.01757813
1f400	[9c]	1	0.6328125	0.1757813	0.01757813
1f401	[9d]	1	0.6503906	0.1757813	0.01757813
1f402	[9e]	1	0.6679688	0.1757813	0.01757813
1f403	[9f]	1	0.6855469	0.1757813	0.01757813
1f404	[9g]	1	0.703125	0.1757813	0.01757813
1f405	[9h]	1	0.7207031	0.1757813	0.01757813
1f406	[9i]	1	0.7382813	0.1757813	0.01757813
1f407	[9j]	1	0.7558594	0.1757813	0.01757813
1f408	[9k]	1	0.7734375	0.1757813	0.01757813
1f409	[9l]	1	0.7910156	0.1757813	0.01757813
1f40a	[9m]	1	0.8085938	0.1757813	0.01757813
1f40b	[9n]	1	0.8261719	0.1757813	0.01757813
1f40c	[9o]	1	0.84375	0.1757813	0.01757813
1f40d	[9p]	1	0.8613281	0.1757813	0.01757813
1f40e	[9q]	1	0.8789063	0.1757813	0.01757813
1f40f	[9r]	1	0.8964844	0.1757813	0.01757813
1f410	[9s]	1	0.9140625	0.1757813	0.01757813
1f411	[9t]	1	0.9316406	0.1757813	0.01757813
1f412	[9u]	1	0.9492188	0.1757813	0.01757813
1f413	[9v]	1	0.9667969	0.1757813	0.01757813
1f414	[9w]	1	0	0.1933594	0.01757813
1f415	[9x]	1	0.01757813	0.1933594	0.01757813
1f416	[9y]	1	0.03515625	0.1933594	0.01757813
1f417	[9z]	1	0.05273438	0.1933594	0.01757813
1f418	[A0]	1	0.0703125	0.1933594	0.01757813
1f419	[A1]	1	0.08789063	0.1933594	0.01757813
1f41a	[A2]	1	0.1054688	0.1933594	0.01757813
1f41b	[A3]	1	0.1230469	0.1933594	0.01757813
1f41c	[A4]	1	0.140625	0.1933594	0.01757813
1f41d	[A5]	1	0.1582031	0.1933594	0.01757813
1f41e	[A6]	1	0.1757813	0.1933594	0.01757813
1f41f	[A7]	1	0.1933594	0.1933594	0.01757813
1f420	[A8]	1	0.2109375	0.1933594	0.01757813
1f421	[A9]	1	0.2285156	0.1933594	0.01757813
1f422	[AA]	1	0.2460938	0.1933594	0.01757813
1f423	[AB]	1	0.2636719	0.1933594	0.01757813
1f424	[AC]	1	0.28125	0.1933594	0.01757813
1f425	[AD]	1	0.2988281	0.1933594	0.01757813
1f426	[AE]	1	0.3164063	0.1933594	0.01757813
1f427	[AF]	1	0.3339844	0.1933594	0.01757813
1f428	[AG]	1	0.3515625	0.1933594	0.01757813
1f429	[AH]	1	0.3691406	0.1933594	0.01757813
1f42a	[AI]	1	0.3867188	0.1933594	0.01757813
1f42b	[AJ]	1	0.4042969	0.1933594	0.01757813
1f42c	[AK]	1	0.421875	0.1933594	0.01757813
1f42d	[AL]	1	0.4394531	0.1933594	0.01757813
1f42e	[AM]	1	0.4570313	0.1933594	0.01757813
1f42f	[AN]	1	0.4746094	0.1933594	0.01757813
1f430	[AO]	1	0.4921875	0.1933594	0.01757813
1f431	[AP]	1	0.5097656	0.1933594	0.01757813
1f432	[AQ]	1	0.5273438	0.1933594	0.01757813
1f433	[AR]	1	0.5449219	0.1933594	0.01757813
1f434	[AS]	1	0.5625	0.1933594	0.01757813
1f435	[AT]	1	0.5800781	0.1933594	0.01757813
1f436	[AU]	1	0.5976563	0.1933594	0.01757813
1f437	[AV]	1	0.6152344	0.1933594	0.01757813
1f438	[AW]	1	0.6328125	0.1933594	0.01757813
1f439	[AX]	1	0.6503906	0.1933594	0.01757813
1f43a	[AY]	1	0.6679688	0.1933594	0.01757813
1f43b	[AZ]	1	0.6855469	0.1933594	0.01757813
1f43c	[Aa]	1	0.703125	0.1933594	0.01757813
1f43d	[Ab]	1	0.7207031	0.1933594	0.01757813
1f43e	[Ac]	1	0.7382813	0.1933594	0.01757813
1f43f	[Ad]	1	0.7558594	0.1933594	0.01757813
1f440	[Ae]	1	0.7734375	0.1933594	0.01757813
1f441-200d-1f5e8	[Af]	1	0.7910156	0.1933594	0.01757813
1f441	[Ag]	1	0.8085938	0.1933594	0.01757813
1f442-1f3fb	[Ah]	1	0.8261719	0.1933594	0.01757813
1f442-1f3fc	[Ai]	1	0.84375	0.1933594	0.01757813
1f442-1f3fd	[Aj]	1	0.8613281	0.1933594	0.01757813
1f442-1f3fe	[Ak]	1	0.8789063	0.1933594	0.01757813
1f442-1f3ff	[Al]	1	0.8964844	0.1933594	0.01757813
1f442	[Am]	1	0.9140625	0.1933594	0.01757813
1f443-1f3fb	[An]	1	0.9316406	0.1933594	0.01757813
1f443-1f3fc	[Ao]	1	0.9492188	0.1933594	0.01757813
1f443-1f3fd	[Ap]	1	0.9667969	0.1933594	0.01757813
1f443-1f3fe	[Aq]	1	0	0.2109375	0.01757813
1f443-1f3ff	[Ar]	1	0.01757813	0.2109375	0.01757813
1f443	[As]	1	0.03515625	0.2109375	0.01757813
1f444	[At]	1	0.05273438	0.2109375	0.01757813
1f445	[Au]	1	0.0703125	0.2109375	0.01757813
1f446-1f3fb	[Av]	1	0.08789063	0.2109375	0.01757813
1f446-1f3fc	[Aw]	1	0.1054688	0.2109375	0.01757813
1f446-1f3fd	[Ax]	1	0.1230469	0.2109375	0.01757813
1f446-1f3fe	[Ay]	1	0.140625	0.2109375	0.01757813
1f446-1f3ff	[Az]	1	0.1582031	0.2109375	0.01757813
1f446	[B0]	1	0.1757813	0.2109375	0.01757813
1f447-1f3fb	[B1]	1	0.1933594	0.2109375	0.01757813
1f447-1f3fc	[B2]	1	0.2109375	0.2109375	0.01757813
1f447-1f3fd	[B3]	1	0.2285156	0.2109375	0.01757813
1f447-1f3fe	[B4]	1	0.2460938	0.2109375	0.01757813
1f447-1f3ff	[B5]	1	0.2636719	0.2109375	0.01757813
1f447	[B6]	1	0.28125	0.2109375	0.01757813
1f448-1f3fb	[B7]	1	0.2988281	0.2109375	0.01757813
1f448-1f3fc	[B8]	1	0.3164063	0.2109375	0.01757813
1f448-1f3fd	[B9]	1	0.3339844	0.2109375	0.01757813
1f448-1f3fe	[BA]	1	0.3515625	0.2109375	0.01757813
1f448-1f3ff	[BB]	1	0.3691406	0.2109375	0.01757813
1f448	[BC]	1	0.3867188	0.2109375	0.01757813
1f449-1f3fb	[BD]	1	0.4042969	0.2109375	0.01757813
1f449-1f3fc	[BE]	1	0.421875	0.2109375	0.01757813
1f449-1f3fd	[BF]	1	0.4394531	0.2109375	0.01757813
1f449-1f3fe	[BG]	1	0.4570313	0.2109375	0.01757813
1f449-1f3ff	[BH]	1	0.4746094	0.2109375	0.01757813
1f449	[BI]	1	0.4921875	0.2109375	0.01757813
1f44a-1f3fb	[BJ]	1	0.5097656	0.2109375	0.01757813
1f44a-1f3fc	[BK]	1	0.5273438	0.2109375	0.01757813
1f44a-1f3fd	[BL]	1	0.5449219	0.2109375	0.01757813
1f44a-1f3fe	[BM]	1	0.5625	0.2109375	0.01757813
1f44a-1f3ff	[BN]	1	0.5800781	0.2109375	0.01757813
1f44a	[BO]	1	0.5976563	0.2109375	0.01757813
1f44b-1f3fb	[BP]	1	0.6152344	0.2109375	0.01757813
1f44b-1f3fc	[BQ]	1	0.6328125	0.2109375	0.01757813
1f44b-1f3fd	[BR]	1	0.6503906	0.2109375	0.01757813
1f44b-1f3fe	[BS]	1	0.6679688	0.2109375	0.01757813
1f44b-1f3ff	[BT]	1	0.6855469	0.2109375	0.01757813
1f44b	[BU]	1	0.703125	0.2109375	0.01757813
1f44c-1f3fb	[BV]	1	0.7207031	0.2109375	0.01757813
1f44c-1f3fc	[BW]	1	0.7382813	0.2109375	0.01757813
1f44c-1f3fd	[BX]	1	0.7558594	0.2109375	0.01757813
1f44c-1f3fe	[BY]	1	0.7734375	0.2109375	0.01757813
1f44c-1f3ff	[BZ]	1	0.7910156	0.2109375	0.01757813
1f44c	[Ba]	1	0.8085938	0.2109375	0.01757813
1f44d-1f3fb	[Bb]	1	0.8261719	0.2109375	0.01757813
1f44d-1f3fc	[Bc]	1	0.84375	0.2109375	0.01757813
1f44d-1f3fd	[Bd]	1	0.8613281	0.2109375	0.01757813
1f44d-1f3fe	[Be]	1	0.8789063	0.2109375	0.01757813
1f44d-1f3ff	[Bf]	1	0.8964844	0.2109375	0.01757813
1f44d	[Bg]	1	0.9140625	0.2109375	0.01757813
1f44e-1f3fb	[Bh]	1	0.9316406	0.2109375	0.01757813
1f44e-1f3fc	[Bi]	1	0.9492188	0.2109375	0.01757813
1f44e-1f3fd	[Bj]	1	0.9667969	0.2109375	0.01757813
1f44e-1f3fe	[Bk]	1	0	0.2285156	0.01757813
1f44e-1f3ff	[Bl]	1	0.01757813	0.2285156	0.01757813
1f44e	[Bm]	1	0.03515625	0.2285156	0.01757813
1f44f-1f3fb	[Bn]	1	0.05273438	0.2285156	0.01757813
1f44f-1f3fc	[Bo]	1	0.0703125	0.2285156	0.01757813
1f44f-1f3fd	[Bp]	1	0.08789063	0.2285156	0.01757813
1f44f-1f3fe	[Bq]	1	0.1054688	0.2285156	0.01757813
1f44f-1f3ff	[Br]	1	0.1230469	0.2285156	0.01757813
1f44f	[Bs]	1	0.140625	0.2285156	0.01757813
1f450-1f3fb	[Bt]	1	0.1582031	0.2285156	0.01757813
1f450-1f3fc	[Bu]	1	0.1757813	0.2285156	0.01757813
1f450-1f3fd	[Bv]	1	0.1933594	0.2285156	0.01757813
1f450-1f3fe	[Bw]	1	0.2109375	0.2285156	0.01757813
1f450-1f3ff	[Bx]	1	0.2285156	0.2285156	0.01757813
1f450	[By]	1	0.2460938	0.2285156	0.01757813
1f451	[Bz]	1	0.2636719	0.2285156	0.01757813
1f452	[C0]	1	0.28125	0.2285156	0.01757813
1f453	[C1]	1	0.2988281	0.2285156	0.01757813
1f454	[C2]	1	0.3164063	0.2285156	0.01757813
1f455	[C3]	1	0.3339844	0.2285156	0.01757813
1f456	[C4]	1	0.3515625	0.2285156	0.01757813
1f457	[C5]	1	0.3691406	0.2285156	0.01757813
1f458	[C6]	1	0.3867188	0.2285156	0.01757813
1f459	[C7]	1	0.4042969	0.2285156	0.01757813
1f45a	[C8]	1	0.421875	0.2285156	0.01757813
1f45b	[C9]	1	0.4394531	0.2285156	0.01757813
1f45c	[CA]	1	0.4570313	0.2285156	0.01757813
1f45d	[CB]	1	0.4746094	0.2285156	0.01757813
1f45e	[CC]	1	0.4921875	0.2285156	0.01757813
1f45f	[CD]	1	0.5097656	0.2285156	0.01757813
1f460	[CE]	1	0.5273438	0.2285156	0.01757813
1f461	[CF]	1	0.5449219	0.2285156	0.01757813
1f462	[CG]	1	0.5625	0.2285156	0.01757813
1f463	[CH]	1	0.5800781	0.2285156	0.01757813
1f464	[CI]	1	0.5976563	0.2285156	0.01757813
1f465	[CJ]	1	0.6152344	0.2285156	0.01757813
1f466-1f3fb	[CK]	1	0.6328125	0.2285156	0.01757813
1f466-1f3fc	[CL]	1	0.6503906	0.2285156	0.01757813
1f466-1f3fd	[CM]	1	0.6679688	0.2285156	0.01757813
1f466-1f3fe	[CN]	1	0.6855469	0.2285156	0.01757813
1f466-1f3ff	[CO]	1	0.703125	0.2285156	0.01757813
1f466	[CP]	1	0.7207031	0.2285156	0.01757813
1f467-1f3fb	[CQ]	1	0.7382813	0.2285156	0.01757813
1f467-1f3fc	[CR]	1	0.7558594	0.2285156	0.01757813
1f467-1f3fd	[CS]	1	0.7734375	0.2285156	0.01757813
1f467-1f3fe	[CT]	1	0.7910156	0.2285156	0.01757813
1f467-1f3ff	[CU]	1	0.8085938	0.2285156	0.01757813
1f467	[CV]	1	0.8261719	0.2285156	0.01757813
1f468-1f3fb	[CW]	1	0.84375	0.2285156	0.01757813
1f468-1f3fc	[CX]	1	0.8613281	0.2285156	0.01757813
1f468-1f3fd	[CY]	1	0.8789063	0.2285156	0.01757813
1f468-1f3fe	[CZ]	1	0.8964844	0.2285156	0.01757813
1f468-1f3ff	[Ca]	1	0.9140625	0.2285156	0.01757813
1f468-200d-1f468-200d-1f466-200d-1f466	[Cb]	1	0.9316406	0.2285156	0.01757813
1f468-200d-1f468-200d-1f466	[Cc]	1	0.9492188	0.2285156	0.01757813
1f468-200d-1f468-200d-1f467-200d-1f466	[Cd]	1	0.9667969	0.2285156	0.01757813
1f468-200d-1f468-200d-1f467-200d-1f467	[Ce]	1	0	0.2460938	0.01757813
1f468-200d-1f468-200d-1f467	[Cf]	1	0.01757813	0.2460938	0.01757813
1f468-200d-1f469-200d-1f466-200d-1f466	[Cg]	1	0.03515625	0.2460938	0.01757813
1f468-200d-1f469-200d-1f466	[Ch]	1	0.05273438	0.2460938	0.01757813
1f468-200d-1f469-200d-1f467-200d-1f466	[Ci]	1	0.0703125	0.2460938	0.01757813
1f468-200d-1f469-200d-1f467-200d-1f467	[Cj]	1	0.08789063	0.2460938	0.01757813
1f468-200d-1f469-200d-1f467	[Ck]	1	0.1054688	0.2460938	0.01757813
1f468-200d-2764-fe0f-200d-1f468	[Cl]	1	0.1230469	0.2460938	0.01757813
1f468-200d-2764-fe0f-200d-1f48b-200d-1f468	[Cm]	1	0.140625	0.2460938	0.01757813
1f468	[Cn]	1	0.1582031	0.2460938	0.01757813
1f469-1f3fb	[Co]	1	0.1757813	0.2460938	0.01757813
1f469-1f3fc	[Cp]	1	0.1933594	0.2460938	0.01757813
1f469-1f3fd	[Cq]	1	0.2109375	0.2460938	0.01757813
1f469-1f3fe	[Cr]	1	0.2285156	0.2460938	0.01757813
1f469-1f3ff	[Cs]	1	0.2460938	0.2460938	0.01757813
1f469-200d-1f469-200d-1f466-200d-1f466	[Ct]	1	0.2636719	0.2460938	0.01757813
1f469-200d-1f469-200d-1f466	[Cu]	1	0.28125	0.2460938	0.01757813
1f469-200d-1f469-200d-1f467-200d-1f466	[Cv]	1	0.2988281	0.2460938	0.01757813
1f469-200d-1f469-200d-1f467-200d-1f467	[Cw]	1	0.3164063	0.2460938	0.01757813
1f469-200d-1f469-200d-1f467	[Cx]	1	0.3339844	0.2460938	0.01757813
1f469-200d-2764-fe0f-200d-1f468	[Cy]	1	0.3515625	0.2460938	0.01757813
1f469-200d-2764-fe0f-200d-1f469	[Cz]	1	0.3691406	0.2460938	0.01757813
1f469-200d-2764-fe0f-200d-1f48b-200d-1f468	[D0]	1	0.3867188	0.2460938	0.01757813
1f469-200d-2764-fe0f-200d-1f48b-200d-1f469	[D1]	1	0.4042969	0.2460938	0.01757813
1f469	[D2]	1	0.421875	0.2460938	0.01757813
1f46a	[D3]	1	0.4394531	0.2460938	0.01757813
1f46b	[D4]	1	0.4570313	0.2460938	0.01757813
1f46c	[D5]	1	0.4746094	0.2460938	0.01757813
1f46d	[D6]	1	0.4921875	0.2460938	0.01757813
1f46e-1f3fb	[D7]	1	0.5097656	0.2460938	0.01757813
1f46e-1f3fc	[D8]	1	0.5273438	0.2460938	0.01757813
1f46e-1f3fd	[D9]	1	0.5449219	0.2460938	0.01757813
1f46e-1f3fe	[DA]	1	0.5625	0.2460938	0.01757813
1f46e-1f3ff	[DB]	1	0.5800781	0.2460938	0.01757813
1f46e	[DC]	1	0.5976563	0.2460938	0.01757813
1f46f	[DD]	1	0.6152344	0.2460938	0.01757813
1f470-1f3fb	[DE]	1	0.6328125	0.2460938	0.01757813
1f470-1f3fc	[DF]	1	0.6503906	0.2460938	0.01757813
1f470-1f3fd	[DG]	1	0.6679688	0.2460938	0.01757813
1f470-1f3fe	[DH]	1	0.6855469	0.2460938	0.01757813
1f470-1f3ff	[DI]	1	0.703125	0.2460938	0.01757813
1f470	[DJ]	1	0.7207031	0.2460938	0.01757813
1f471-1f3fb	[DK]	1	0.7382813	0.2460938	0.01757813
1f471-1f3fc	[DL]	1	0.7558594	0.2460938	0.01757813
1f471-1f3fd	[DM]	1	0.7734375	0.2460938	0.01757813
1f471-1f3fe	[DN]	1	0.7910156	0.2460938	0.01757813
1f471-1f3ff	[DO]	1	0.8085938	0.2460938	0.01757813
1f471	[DP]	1	0.8261719	0.2460938	0.01757813
1f472-1f3fb	[DQ]	1	0.84375	0.2460938	0.01757813
1f472-1f3fc	[DR]	1	0.8613281	0.2460938	0.01757813
1f472-1f3fd	[DS]	1	0.8789063	0.2460938	0.01757813
1f472-1f3fe	[DT]	1	0.8964844	0.2460938	0.01757813
1f472-1f3ff	[DU]	1	0.9140625	0.2460938	0.01757813
1f472	[DV]	1	0.9316406	0.2460938	0.01757813
1f473-1f3fb	[DW]	1	0.9492188	0.2460938	0.01757813
1f473-1f3fc	[DX]	1	0.9667969	0.2460938	0.01757813
1f473-1f3fd	[DY]	1	0	0.2636719	0.01757813
1f473-1f3fe	[DZ]	1	0.01757813	0.2636719	0.01757813
1f473-1f3ff	[Da]	1	0.03515625	0.2636719	0.01757813
1f473	[Db]	1	0.05273438	0.2636719	0.01757813
1f474-1f3fb	[Dc]	1	0.0703125	0.2636719	0.01757813
1f474-1f3fc	[Dd]	1	0.08789063	0.2636719	0.01757813
1f474-1f3fd	[De]	1	0.1054688	0.2636719	0.01757813
1f474-1f3fe	[Df]	1	0.1230469	0.2636719	0.01757813
